ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,FLAG_NM,REGIST_AT,TEL_NO,OPNNG_DE,REGIST_DC,REGIST_DE,REGIST_NO,HMPG_ADDR,SOUND_PROVD_AT,SOUND_UTILIIZA_PRICE,MOBILE_PROVD_AT,LND_AR_VALUE,BULD_AR_VALUE,DSPY_AR_CN,AR_CN,EDC_FCLTY_AR_VALUE,OFFM_AR_CN,DATA_SPCE_AR_VALUE,DATA_CO,PBLPRFR_CAS_CO,TOT_PROGRM_CO,OPNNG_DAY_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,VIEWNG_PRICE,INFN_VIEWNG_PRICE,SCHBOY_VIEWNG_PRICE,MSKLSD_VIEWNG_PRICE,ADULT_VIEWNG_PRICE,GRP_DSCNT_RT,ETC_DSCNT_RT,DSCNT_CN,FRE_TRGET_CN,SPECL_VIEWNG_PRICE,INFN_SPECL_VIEWNG_PRICE,SCHBOY_SPECL_VIEWNG_PRICE,MSKLSD_SPECL_VIEWNG_PRICE,ADULT_SPECL_VIEWNG_PRICE,GRP_SPECL_VIEWNG_RT,ETC_SPECL_VIEWNG_DSCNT_RT,ETC_SPECL_VIEWNG_DSCNT_CN,FRE_SPECL_VIEWNG_PRICE,NMPR_CO,GVRNM_EMP_SM_CO,QUALF_HOLD_CO,TOT_CNTRCT_EMP_CO,CNTRCT_EMP_CRTFCT_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_INTN_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,CURTR_QUALF_HOLD_CO,CURTR_NTHG_QUALF_HOLD_CO,PRFSN_CO,GNRL_EMP_CO,PRVATE_INTN_CO,PRVATE_VLNTER_CO,RM_CN,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDMART23N000000255,¹®È­½Ã¼³,¹Ì¼ú°ü,¿ì¾ç¹Ì¼ú°ü,°æºÏ,°æÁÖ½Ã,4713013600,½ÅÆòµ¿,4713066000,º¸´öµ¿,4.71303E+11,°æ»óºÏµµ °æÁÖ½Ã º¸¹®·Î 484-7,38117,¸¶¸¶612618,129.2859477,35.83991327,»ç¸³,1Á¾,054-745-7075,1991.05.18,Y,1992.12.22,°æºÏ-»ç¸³13-1992-01È£,www.wooyangmuseum.org,N,,N,9974,5836,2356,,259,229,174,1500,¿¬2È¸,2,245,72240,295,,,,,,,,,"¹ÌÃëÇÐ ¾Æµ¿ ,76¼¼ ÀÌ»ó ³ëÀÎ, Àå¾ÖÀÎ",18000,0,1000,1500,3000,30,50,,,,,,,,,,,,3,,10,,10,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000256,¹®È­½Ã¼³,¹Ì¼ú°ü,Çâ¾Ï¹Ì¼ú°ü,°æºÏ,¿ïÁø±º,4793036021,¿ÂÁ¤¸é ¼ÒÅÂ¸®,4793036000,¿ÂÁ¤¸é,4.79303E+11,°æ»óºÏµµ ¿ïÁø±º ¿ÂÁ¤¸é ¹é¾Ï¿ÂÃµ·Î 1388,36358,¸¶¹Ù656593,129.3545998,36.71812863,»ç¸³,1Á¾,054-787-0001,1999.07.30,Y,2000.04.26,°æºÏ-»ç¸³13-2000-01È£,www.hyangam.co.kr,N,,N,4676,787,616,,89,14,,,¿¬3È¸,,250,2700,11,2500,0,1200,2000,2000,30,,,"¹ÌÃëÇÐ ¾Æµ¿, 65¼¼ ÀÌ»ó",3000,0,2000,2000,3000,30,60,ÃÊÁß°í,¹ÌÃëÇÐ,,,,,,,,,,1,1,,1,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000257,¹®È­½Ã¼³,¹Ì¼ú°ü,¼Û°­¹Ì¼ú°ü,°æºÏ,¾Èµ¿½Ã,4717033024,¼­ÈÄ¸é ÀÌ¼ÛÃµ¸®,4717033000,¼­ÈÄ¸é,4.71705E+11,°æ»óºÏµµ ¾Èµ¿½Ã ¼­ÈÄ¸é ÀÌ¼ÛÃµ±æ 240-10,36616,¸¶¹Ù068467,128.6943001,36.6124422,»ç¸³,1Á¾,054-854-2110,2023.06.12,Y,2023.10.17,°æºÏ-»ç¸³13-2023-02È£,www.sgma.kr,N,,Y,3295,903.3,454.2,,,20,214.8,4500,¿¬4È¸,1,152,3120,20,3000,0,2000,2000,2000,10,10,,,3000,,,,,,,,ÀüÃ¼,,,,,,,,,,3,,,,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000258,¹®È­½Ã¼³,¹Ì¼ú°ü,´ë±¸°¡Åç¸¯´ëÇÐ±³±èÁ¾º¹¹Ì¼ú°ü,°æºÏ,°æ»ê½Ã,4729025021,ÇÏ¾çÀ¾ ±Ý¶ô¸®,4729025000,ÇÏ¾çÀ¾,4.72903E+11,°æ»óºÏµµ °æ»ê½Ã ÇÏ¾çÀ¾ ÇÏ¾ç·Î 13-13 ´ë±¸°¡Åç¸¯´ëÇÐ±³ ¼º¹Ù¿À·Î°ü,38430,¸¶¸¶179688,128.8075847,35.90913047,´ëÇÐ,1Á¾,053-859-4000,2013.09.27,Y,2014.01.13,°æºÏ-´ëÇÐ13-2014-02È£,kjbmoacu.cu.ac.kr,N,,N,131274,6678,1989,,201,21,265,413,¿¬3È¸,2,298,3000,10,,,,,,,,,ÀüÃ¼,,0,0,0,700,30,50,"±×¸°Ä«µå, °æ³²i´Ù´©¸®Ä«µå, ¿¹¼úÀÎÄ«µå ¼ÒÁöÀÚ, ÀÚ¿øºÀ»ç ´©Àû½Ã°£ 100½Ã°£ ÀÌ»ó µµ¹Î µî µµ ÃßÁø½ÃÃ¥ Áö¿øÀ» À§ÇØ¿© ÇÊ¿äÇÑ °æ¿ì","¡Û 18¼¼ ÀÌÇÏ ¶Ç´Â 65¼¼ ÀÌ»ó ¡Û  ¡¸Àå¾ÖÀÎº¹Áö¹ý¡¹¿¡ µû¸¥ Àå¾ÖÀÎ°ú ±× ¾È³»ÀÎ ¡Û ±âÃÊ¼ö±Þ´ë»óÀÚ ¹× Â÷»óÀ§ °èÃþ(Áõ¸í¼­ ¶Ç´Â ¹®È­´©¸®Ä«µå Á¦½ÃÀÚ¿¡ ÇÑÇÔ) ¡Û ¡¸±¹°¡À¯°øÀÚ µî ¿¹¿ì ¹× Áö¿ø¿¡ °üÇÑ ¹ý·ü¡¹ ¹× ±âÅ¸ °³º°¹ý°æ¿¡ ÀÇÇÏ¿© ÀÔÀå·á°¡ °¨¸éµÈ ÀÚ ¶Ç´Â ¹«·á°ü¶÷ ´ë»óÀÚ·Î ÁöÁ¤µÈ ÀÚ ¡Û ±¹ºó, ¿Ü±³»çÀý´Ü ¹× ±× ¼öÇàÀÚ",,,,,,,,,,2,,,,,2,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000259,¹®È­½Ã¼³,¹Ì¼ú°ü,°æ³²µµ¸³¹Ì¼ú°ü,°æ³²,Ã¢¿ø½Ã,4812111700,ÅðÃÌµ¿,4812154000,ºÀ¸²µ¿,,°æ»ó³²µµ Ã¢¿ø½Ã ÀÇÃ¢±¸ ¿ëÁö·Î 296,51154,¸¶¶ó083944,128.6908566,35.23946357,°ø¸³,1Á¾,055-254-4600,2004.06.23,Y,2004.06.15,°æ³²-°ø¸³13-2004-02È£,www.gyeongnam.go.kr/gam,N,,Y,25161,8931,2641,,307,263,158,15528,¿¬10È¸,40,222,78686,354,1000,0,0,0,700,30,50,"±×¸°Ä«µå, °æ³²i´Ù´©¸®Ä«µå, ¿¹¼úÀÎÄ«µå ¼ÒÁöÀÚ, ÀÚ¿øºÀ»ç ´©Àû½Ã°£ 100½Ã°£ ÀÌ»ó µµ¹Î µî µµ ÃßÁø½ÃÃ¥ Áö¿øÀ» À§ÇØ¿© ÇÊ¿äÇÑ °æ¿ì","¡Û 18¼¼ ÀÌÇÏ ¶Ç´Â 65¼¼ ÀÌ»ó ¡Û ¡¸Àå¾ÖÀÎº¹Áö¹ý¡¹¿¡ µû¸¥ Àå¾ÖÀÎ°ú ±× ¾È³»ÀÎ ¡Û ±âÃÊ¼ö±Þ´ë»óÀÚ ¹× Â÷»óÀ§ °èÃþ(Áõ¸í¼­ ¶Ç´Â ¹®È­´©¸®Ä«µå Á¦½ÃÀÚ¿¡ ÇÑÇÔ) ¡Û ¡¸±¹°¡À¯°øÀÚ µî ¿¹¿ì ¹× Áö¿ø¿¡ °üÇÑ ¹ý·ü¡¹ ¹× ±âÅ¸ °³º°¹ý°æ¿¡ ÀÇÇÏ¿© ÀÔÀå·á°¡ °¨¸éµÈ ÀÚ ¶Ç´Â ¹«·á°ü¶÷ ´ë»óÀÚ·Î ÁöÁ¤µÈ ÀÚ ¡Û ±¹ºó, ¿Ü±³»çÀý´Ü ¹× ±× ¼öÇàÀÚ",1000,,,,,,,,,9,,,6,4,7,6,,,,,,,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000260,¹®È­½Ã¼³,¹Ì¼ú°ü,±èÇØ¹®È­ÀÇÀü´ç À±½½¹Ì¼ú°ü,°æ³²,±èÇØ½Ã,4825010800,³»µ¿,4825054000,³»¿Üµ¿,4.82502E+11,°æ»ó³²µµ ±èÇØ½Ã ±èÇØ´ë·Î 2060,50943,¸¶¶ó245951,128.8694108,35.24373381,°ø¸³,1Á¾,055-320-1263,2005.11.25,Y,2012.06.18,°æ³²-°ø¸³13-2012-01È£,gasc.ghcf.or.kr,N,,N,31326.06,43342.7,1379,,,,,,¿¬2È¸,5,285,48430,170,,,,,,,,,ÀüÃ¼,,0,500,1000,2000,20,50,"ÁøÁÖ½Ã¹Î, »êÃ»±º¹Î, µÎÀÚ³àÀÌ»ó, ³²Áß±Ç, ÀÚ¸Åµµ½Ã, µ¿ÁÖ±Ç, Çõ½Åµµ½Ã ÇÒÀÎ","Àå¾ÖÀÎ, µ¶¸³À¯°øÀÚ, ±¹ºó, 65¼¼ÀÌ»ó³ëÀÎ, ÂüÀüÀ¯°øÀÚ, ÁøÁÖ½Ã ¸í¿¹½Ã¹Î, Àå±â±âÁõÀÚ, ÇÑºÎ¸ð°¡Á· µî",1,,,2,,,2,,254,,,,,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000261,¹®È­½Ã¼³,¹Ì¼ú°ü,ÁøÁÖ½Ã¸³ÀÌ¼ºÀÚ¹Ì¼ú°ü,°æ³²,ÁøÁÖ½Ã,4817013700,Ãæ¹«°øµ¿,4817075000,Ãæ¹«°øµ¿,4.81703E+11,°æ»ó³²µµ ÁøÁÖ½Ã ¿¡³ª·Î 128¹ø±æ 14,52856,¶ó¶ó585869,128.1429125,35.17573731,°ø¸³,1Á¾,055-749-3661,2015.07.16,Y,2019.01.17,°æ³²-°ø¸³13-2019-01È£,www.jinju.go.kr/rheesjmuseum,Y,¹«·á,N,13003,1219,377,,89,75,,,¿¬4È¸,5,251,30108,120,2000,0,500,1000,2000,20,50,"ÁøÁÖ½Ã¹Î, »êÃ»±º¹Î, µÎÀÚ³àÀÌ»ó, ³²Áß±Ç, ÀÚ¸Åµµ½Ã, µ¿ÁÖ±Ç, Çõ½Åµµ½Ã ÇÒÀÎ","Àå¾ÖÀÎ, µ¶¸³À¯°øÀÚ, ±¹ºó, 65¼¼ÀÌ»ó³ëÀÎ, ÂüÀüÀ¯°øÀÚ, ÁøÁÖ½Ã ¸í¿¹½Ã¹Î, Àå±â±âÁõÀÚ, ÇÑºÎ¸ð°¡Á· µî",2000,0,200,200,200,100,100,¹®È­ÀÇ ³¯,"65¼¼ÀÌ»ó, ¹ÌÃëÇÐ¾Æµ¿, ±¹°¡º¸ÈÆ´ë»óÀÚ, Àå¾ÖÀÎ µî",1,3,3,2,2,3,2,,,,,,,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000262,¹®È­½Ã¼³,¹Ì¼ú°ü,Ã¢¿ø½Ã¸³¸¶»ê¹®½Å¹Ì¼ú°ü,°æ³²,Ã¢¿ø½Ã,4812515500,Ãß»êµ¿,4812563000,¿Àµ¿µ¿,,°æ»ó³²µµ Ã¢¿ø½Ã ¸¶»êÇÕÆ÷±¸ ¹®½Å±æ 147,51281,¶ó¶ó973906,128.569266,35.20675249,°ø¸³,1Á¾,055-225-7181,2004.04.30,Y,2004.10.06,°æ³²-°ø¸³13-2004-03È£,www.changwon.go.kr/moonshin,Y,¹«·á,Y,7058,2027,2027,,200,92,,,¿¬4È¸,11,311,21348,69,500,0,200,200,200,100,100,¹®È­ÀÇ ³¯,"65¼¼ ÀÌ»ó, ¹ÌÃëÇÐ¾Æµ¿, ±¹°¡º¸ÈÆ´ë»óÀÚ, Àå¾ÖÀÎ µî",500,0,500,1000,2000,20,10-50,"°æ³²ÀºÇàÄ«µå°áÁ¦½Ã 50% ÃÖ´ë1ÀÎ
³óÇù°æ³² ´Ù´©¸®Ä«µå°áÁ¦½Ã 50% ÃÖ´ë1ÀÎ
°ü±¤¸í¼Ò ÇÒÀÎÆ¼ÄÏ ¼ÒÁöÀÚ 30% Æ¼ÄÏ¼ÒÁöÀÚ
±×¸°Ä«µå °áÁ¦½Ã 10% Ä«µå¼ÒÁöÀÚ
°æ»ó³²µµ ÀÚ¿øºÀ»çÁõ ¼ÒÁöÀÚ 50% º»ÀÎ1ÀÎ","¹ÌÃëÇÐ ¾Æµ¿ ¹× ¸¸ 65¼¼ ÀÌ»ó ÀÌ»óÀÎ ÀÚ
ÀÓ»êºÎ(¸ÅÇ¥½Ã »ê¸ð¼öÃ¸ Á¦½Ã)
¿Ü±³»çÀý´Ü°ú ±×¸¦ ¼öÇàÇÏ´Â ÀÚ
°ø¹«¼öÇàÀ» À§ÇÏ¿© ÃâÀÔÇÏ´Â ÀÚ
¡¸±¹°¡ À¯°øÀÚ µî ¿¹¿ì ¹× Áö¿ø¿¡ °üÇÑ ¹ý·ü¡¹ÀÇ ±ÔÁ¤¿¡ ÀÇÇÑ ±¹°¡À¯°øÀÚ ¹× À¯Á·(»óÀÌµî±Þ 1±Þ¿¡ ÇØ´çÇÒ °æ¿ì, º¸Á¶ÀÚ 1ÀÎ Æ÷ÇÔ)
¡¸Àå¾ÖÀÎº¹Áö¹ý¡¹ Á¦32Á¶¿¡ µû¶ó µî·ÏµÈ Àå¾ÖÀÎ(Àå¾Öµî±Þ 1~2±Þ¿¡ ÇØ´çÇÒ °æ¿ì, º¸Á¶ÀÚ 1ÀÎ Æ÷ÇÔ)
¡¸ÂüÀüÀ¯°øÀÚ ¿¹¿ì¿¡ °üÇÑ ¹ý·ü¡¹¿¡ ÀÇÇÑ ÂüÀü±ºÀÎ
ÃÊ¡¤Áß¡¤°íµîÇÐ±³ ´ÜÃ¼ °ü¶÷ ÀÎ¼Ö±³»ç(¹ÌÃëÇÐ ´ÜÃ¼ Á¦¿Ü)
À¯·á´ÜÃ¼°ü¶÷ ÀÎ¼ÖÀÚ(20ÀÎ ´ç ÀÎ¼ÖÀÚ 1ÀÎ)
ÃëÀç ¸ñÀûÀÇ ¾ð·ÐÀÎ",1,1,1,,,2,,1,30,,,,,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000263,¹®È­½Ã¼³,¹Ì¼ú°ü,´ë»ê¹Ì¼ú°ü,°æ³²,Ã¢¿ø½Ã,4812132028,´ë»ê¸é À¯µî¸®,4812132000,´ë»ê¸é,,°æ»ó³²µµ Ã¢¿ø½Ã ÀÇÃ¢±¸ ´ë»ê¸é À¯µî·Î 369¹ø±æ 14-8,51122,¸¶¸¶130062,128.7440738,35.34513902,»ç¸³,1Á¾,055-291-5237,1999.01.09,Y,2007.01.03,°æ³²-»ç¸³13-2007-01È£,www.daesanart.com,Y,¹«·á,Y,2595,583,436,,171.3,75,66,6850,¿¬6È¸,4,270,10000,37,2000,0,1000,1000,2000,10,50,¿¹¼úÀÎÆÐ½º,"°æ·Î¿ì´ë(70¼¼ÀÌ»ó), Àå¾ÖÀÎ, ¿Ü±¹ÀÎ±Ù·ÎÀÚ, ¹Ú¹°°ü¹Ì¼ú°ü Á¾»çÀÚ(ÁõºùÀÚ·á ÁöÂü½Ã)",,,,,,,,,,,,,,,,,,,2,,,,,1,1,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000264,¹®È­½Ã¼³,¹Ì¼ú°ü,¹ÂÁö¾ö³²ÇØ,°æ³²,³²ÇØ±º,4884039034,Ã¢¼±¸é ¿À¿ë¸®,4884039000,Ã¢¼±¸é,4.88403E+11,°æ»ó³²µµ ³²ÇØ±º Ã¢¼±¸é ¿¬°î·Î 13,52454,¶ó¶ó494529,128.0407328,34.87020177,»ç¸³,2Á¾,055-867-2021,2015.07.15,Y,2015.10.13,°æ³²-»ç¸³21-2015-03È£,museumnamhae.modoo.at,N,,,9808,1689,236,,101,51,,,¿¬7È¸,6,310,16249,52,5000,2000,4000,4000,5000,30,30,"³²ÇØ±º¹Î, ±º°æ, ¿¹¼úÀÎÆÐ½º ¼ÒÁöÀÚ, Àå¾ÖÀÎ, Çù·Â±â°ü",,,,,,,,,,,,,,,,,,,,2,1,,1,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000265,¹®È­½Ã¼³,¹Ì¼ú°ü,¿ìÁÖ¹Ì¼ú°ü,°æ³²,»çÃµ½Ã,4824031021,Á¤µ¿¸é °íÀ¾¸®,4824031000,Á¤µ¿¸é,4.82405E+11,°æ»ó³²µµ »çÃµ½Ã Á¤µ¿¸é »çÃµ°­1±æ 3,52521,¶ó¶ó531755,128.0831714,35.07366768,»ç¸³,2Á¾,055-855-0612,2019.06.15,Y,2019.06.15,°æ³²-»ç¸³21-2019-04È£,www.instagram.com/ujumuseum,Y,¹«·á,N,395,599.8,180,,,60,,,¿¬2È¸,2,320,6400,20,,,,,,,,,ÀüÃ¼,,,,,,,,,ÀüÃ¼,,,,,,,,,,1,,,,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000266,¹®È­½Ã¼³,¹Ì¼ú°ü,ÀüÇõ¸²¹Ì¼ú°ü,°æ³²,Åë¿µ½Ã,4822011600,ºÀÆòµ¿,4822067000,ºÀÆòµ¿,4.82205E+11,°æ»ó³²µµ Åë¿µ½Ã ºÀ¼ö1±æ 10,53078,¶ó¶ó836483,128.4151249,34.8265161,»ç¸³,1Á¾,055-645-7349,2003.05.11,Y,2010.07.08,°æ³²-»ç¸³13-2010-01È£,,N,,N,660,464,264,,33,33,,,¿¬3È¸,1,252,33166,132,,,,,,,,,ÀüÃ¼,,0,1000,2000,3000,30,50,"À¯°øÀÚ, º´¿ª¸í¹®°¡, ÁßÁõÀå¾ÖÀÎ","5¼¼ ÀÌÇÏ, ÁßÁõÀå¾Ö, º´¿ª¸í¹®°¡",,,,,,,,,,,,,,,,2,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000267,¹®È­½Ã¼³,¹Ì¼ú°ü,Åë¿µ¿ÌÄ¥¹Ì¼ú°ü,°æ³²,Åë¿µ½Ã,4822031021,¿ë³²¸é È­»ï¸®,4822031000,¿ë³²¸é,4.82203E+11,°æ»ó³²µµ Åë¿µ½Ã ¿ë³²¸é ¿ë³²ÇØ¾È·Î 36,53029,¶ó¶ó861515,128.44279,34.85469611,»ç¸³,1Á¾,055-649-5257,2006.06.15,Y,2006.05.23,°æ³²-»ç¸³13-2006-02È£,www.ottchil.or.kr,N,,N,4.364,937,303,,259,14,,,¿¬2È¸,4,280,11809,42,3000,0,1000,2000,3000,30,50,"À¯°øÀÚ, º´¿ª¸í¹®°¡, ÁßÁõÀå¾ÖÀÎ","5¼¼ ÀÌÇÏ, ÁßÁõÀå¾Ö, º´¿ª¸í¹®°¡",3000,0,300,500,500,30~40,,Á¦ÁÖµµ¹Î 50% µî,"65¼¼ ÀÌ»ó °æ·Î, 6¼¼ ÀÌÇÏ À¯¾Æ",,,,,,,,,,2,1,1,1,1,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000268,¹®È­½Ã¼³,¹Ì¼ú°ü,¼­±ÍÆ÷½Ã±â´ç¹Ì¼ú°ü,Á¦ÁÖ,¼­±ÍÆ÷½Ã,5013010600,¼­È«µ¿,5013054000,ÃµÁöµ¿,5.01305E+11,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ³²¼ºÁß·Î 153¹ø±æ 15,63594,´Ù³ª116730,126.5511934,33.24479723,°ø¸³,1Á¾,064-760-6561,1987.07.01,Y,1997.06.04,Á¦ÁÖ-°ø¸³13-1997-01È£,culture.seogwipo.go.kr/gidang,Y,¹«·á,N,11279,1230,601,,58,22,,,¿¬5È¸,5,310,17978,58,1000,0,300,500,500,30~40,,Àü½Ã±³Ã¼ ±â°£ »ó¼³Àü½Ã ¹«·á,"6¼¼ ÀÌÇÏ(À¯¾Æ), 65¼¼ ÀÌ»ó(°æ·Î, ´Ü ³»±¹ÀÎ¿¡ ÇÑÇÔ), ¹Ì¼ú°ü ¼ÒÀåÇ° ÀÛ°¡ ¹× ÀÛÇ°À» ±âÁõÇÑ »ç¶÷ µî",1000,,,,,,,,ÀüÃ¼,1,,,,2,,,,3,,,,,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000269,¹®È­½Ã¼³,¹Ì¼ú°ü,¼Ò¾Ï±â³ä°ü,Á¦ÁÖ,¼­±ÍÆ÷½Ã,5013010100,¼­±Íµ¿,5013052000,Á¤¹æµ¿,5.01303E+11,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼Ò¾Ï·Î 15,63595,´Ù³ª131730,126.5674212,33.2451236,°ø¸³,1Á¾,064-760-3513,2008.10.04,Y,2008.12.09,Á¦ÁÖ-°ø¸³13-2008-09È£,"culture.seogwipo.go.kr/soam
ssam.seogwipo.go.kr",Y,¹«·á,N,1903,1608,579,,110,50,,,¿¬4È¸,3,315,6885,22,,,,,,,,,ÀüÃ¼,,0,400,800,800,"ÀÏ¹Ý: 33%, Ã»¼Ò³â: 38%, 19¼¼~25¼¼: 38%",µµ¹Î 50%,,"7¼¼ ÀÌÇÏ, 65¼¼ ÀÌ»ó, ±¹°¡º¸ÈÆ´ë»óÀÚ, ÀÛÇ° ±âÁõÀÚ, °ø¹«¼öÇàÀÚ, µî·Ï Àå¾ÖÀÎ°ú µ¿ÇàÇÏ´Â º¸Á¶ÀÎ 1¸í, ÇÐ¼ú¿¬±¸ ¸ñÀû ÃâÀÔÀÚ, ¸í¿¹µµ¹ÎÁõ ¼ÒÀ¯ÀÚ µî",1,,,,2,,,,4,,,,,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
KCDMART23N000000270,¹®È­½Ã¼³,¹Ì¼ú°ü,ÀÌÁß¼·¹Ì¼ú°ü,Á¦ÁÖ,¼­±ÍÆ÷½Ã,5013010100,¼­±Íµ¿,5013052000,Á¤¹æµ¿,5.01303E+11,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÀÌÁß¼··Î 27-3,63595,´Ù³ª128731,126.5648746,33.24586163,°ø¸³,1Á¾,064-760-3567,2002.11.28,Y,2004.09.15,Á¦ÁÖ-°ø¸³13-2004-02È£,culture.seogwipo.go.kr/jslee,Y,¹«·á,Y,9100,589,195,,,36,,,¿¬4È¸,3,303,128725,424.83,1500,0,400,800,800,"ÀÏ¹Ý: 33%, Ã»¼Ò³â: 38%, 19¼¼~25¼¼: 38%",µµ¹Î 50%,,"7¼¼ ÀÌÇÏ, 65¼¼ ÀÌ»ó, ±¹°¡º¸ÈÆ´ë»óÀÚ, ÀÛÇ°±âÁõÀÚ, °ø¹«¼öÇàÀÚ, µî·ÏÀå¾ÖÀÎ°ú µ¿Çà º¸Á¶ÀÎ 1¸í, ÇÐ¼ú¿¬±¸ ¸ñÀû ÃâÀÔÀÚ, ¸í¿¹µµ¹ÎÁõ ¼ÒÀ¯ÀÚ µî",1500,0,500,1000,1000,30,50,"Á¦ÁÖµµ¹Î, Àç¿Üµµ¹ÎÁõ ¼ÒÁöÀÚ, ¸í¿¹µµ¹ÎÁõ ¼ÒÁöÀÚ, ¾ÕÇ×¸ñÀÇ Á÷°è Á¸ºñ¼Ó","Á¦ÁÖÆ¯º°ÀÚÄ¡µµ¸³¹Ì¼ú°ü ¼³Ä¡ ¹× ¿î¿µ Á¶·Ê Á¦14Á¶(°ü¶÷·á ¸éÁ¦), ¹®È­°¡ ÀÖ´Â ³¯",,1,1,,5,2,,1,,,,,,,,,,20250321,¹®È­±â¹Ý½Ã¼³ÃÑ¶÷ 2024,KC_478_DMSTC_MCST_ARTGR_2024,20241231
